item_id,description,imageURLHighRes
B001TK3LUG,"[CLS] Rebuilt with parts cannibalized from other DECEPTICONS, MEGATRON rises once again to lead his army. Though the AllSpark destroyed him once, he can now feel its power coursing through his circuitry. It calls him to seize his rightful place as ruler over the puny planet on which he was imprisoned and destroyed, and from which he will launch his conquest of the universe. OPTIMUS PRIME is all that stands between him and victory, and the AUTOBOT leader has done a poor job of hiding himself. At long last, MEGATRON knows exactly where his enemy is, and he has power enough to destroy him. <BR><BR> Prepare for an exciting battle with this DECEPTICON leader! In robot mode, this mighty warrior features electronic speech and light-up eyes and chest that give away his diabolical intentions. And with a flip-out sword, this bad guy is ready to give AUTOBOT forces the fight of their lives! In tough alien tank mode, a firing fusion cannon and blasting sounds lets attackers know this villain means business. MECH ALIVE gearing reveals moving armor panels and internal gears so you can recreate some of your favorite movie scenes  or create your own! Grab this fearsome foe and roll out! [SEP]",https://images-na.ssl-images-amazon.com/images/I/51O2RWxh69L.jpg
B004ORV2S4,"[CLS] The Topsy Tumblers Twirlin' Whirlin' Fun park will excite baby with all its action packed fun! Baby places one of the tumblers onto the top of the park and experiences the tumbling action of his friend flipping end over end down the spiral ramp! When baby bats at the roller ball, the action gets going! Musical tunes play and the ferris wheel will begin to spin and baby will love to play with the characters on their own, or when baby places the tumbler onto the magical staircase, they will move around popping up to the next stair. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51NGpuhTD5L.jpg
B0053FXGUI,[CLS] Fisher-Price Octonauts Gup B Playset [SEP],https://images-na.ssl-images-amazon.com/images/I/41g9ujYFggL.jpg
B003S9W4FO,"[CLS] Munchkin 4  The Need for Steed is the third expansion for the original Munchkin  112 more John Kovalic-illustrated cards for killing monsters, stealing treasure, and backstabbing your fellow players. That's the way a Munchkin does it! Feel the need . . . The Need for Steed! [SEP]",https://images-na.ssl-images-amazon.com/images/I/51MN3TCr9LL.jpg
B003VRPCDY,"[CLS] Twisty, turn-y, squiggly, and squirmy, this Tangle is not only fun, but a great sensory manipulative. Addictively fun, once you pick one up, you will find it extremely hard to put down. Perfect for the classroom sensory box. Colors may vary.WARNING: CHOKING HAZARD - Small parts.Not for children under 3 years [SEP]",https://images-na.ssl-images-amazon.com/images/I/41DNQIZmy%2BL.jpg
B004YKS0T0,"[CLS] Imagine saving lives as a surgeon in these costume Surgical Scrubs! For more than 30 years, Forum Novelties has been a leader in the costume industry, as well as the joke, trick, magic and novelty gift item business. Forum offers over 8,000 items to choose from, ranging from baby costumes, to adult and plus-size costumes, to pet costumes. Look to Forum Novelties for all of your Halloween, luau, Christmas, Mardi Gras and St. Patrick's day supplies. From funny to frightening, Forum has it all! [SEP]",https://images-na.ssl-images-amazon.com/images/I/31hEPimv5ML.jpg
B000JZICFQ,"[CLS] Mini Flopsies feature adorable plush toys that you can easily love, making a creative and easy choice of the kind of toy that you are looking for. With Prancer, you get a toy that looks delightful and offers a comfortable, caring cuddle companion. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41vieMzN1eL.jpg
B00000IWDQ,"[CLS] Be the first to get all the ants inside the pants! One by one, flip all the ant pieces inside the dog's pants. Whoever gets them all inside first wins! Includes: pants and suspenders, 16 ants, and cardboard canine. Ages 3 yrs. +. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51LLNXTmdqL.jpg
B0011E2S7C,[CLS] WIKKI STIX-Wikki Stix Assorted: Neon. Make a unique patented wax and yarn combination Wikki Stix adhere to the paper with just fingertip pressure. No glue no mess and no clean-up. They do not break or pull apart but cut easily with scissors. This package contains forty-eight 8 inch Wikki Stix in six different neon colors. Recommended for ages 3 and up. WARNING: Choking Hazard- small parts. Not for children under 3 years. Non-toxic. Conforms to ASTM D 4236 and EN71. Made in USA. [SEP],https://images-na.ssl-images-amazon.com/images/I/41dFkkGG-mL.jpg
B000HV2TY2,"[CLS] ALEX Discover My Tissue Art is overflowing with tissue paper so your little one can make fun craft projects. Peel the picture one section at a time, crinkle up the tissue paper squares and stick them down to make fish, butterflies, and more. This kit is specifically designed for preschoolers with no reading required. Using the included illustrated instructions, children can learn how to work with craft supplies for years to come. They will learn all the valuable skills to become more talented at arts & crafts. By showing how young crafters can use the included supplies, they'll also form lifelong hobbies and develop skills that they can bring to future projects. Includes 6 sticky back patterns, 4 google eyes, 800 rainbow colored tissue paper squares and instructions. Recommended for children 3 years of age and older. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51iggNRzldL.jpg
B000WNWY5E,[CLS] The sinister Rogue Shadow flies out of the Star Wars: The Force Unleashed video game! [SEP],https://images-na.ssl-images-amazon.com/images/I/41n7bu8mmZL.jpg
B000Y887XK,"[CLS] This Refill Pack contains 3 foam Jr. Glow Stomp Rockets  to launch these rockets, please use the Stomp Launcher that comes in The Original Stomp Rocket: Jr. Glow in the Dark 4-Rocket Set (20005). The Stomp Rocket Jr. Glow is 100% KID-powered! Run, jump and STOMP to launch these rockets up to 100 feet in the air! All-foam Jr. Glow Stomp Rockets are great for younger kids. They glow in the dark and are perfect for fun all day and after dusk! Stomp Rocket Jr. Glow is strong and durable, and great for active, outdoor play. Stomp Rockets have won lots of awards from industry experts, including iParenting Media, Dr. Toy and Creative Child Magazine. For kids ages 3 and up. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41LfnzPPSQL.jpg
B004XAUWFG,"[CLS] Speedy McAllister is an old steam chugger who comes across as being gruff and blunt, but means well and is helpful to experienced chuggers and young trainees alike. He prefers more industrial jobs, takes his time and never rushes through a job. All Chuggington StackTrack engines are compatible with Chuggington StackTrack playsets, creating the ultimate action-packed train play experience! With a wide assortment of collectible characters and exciting playsets, children can recreate favorite Chuggington episodes or new adventures. Build multiple layouts and higher than ever before with sturdy risers and easy-to-connect track (StackTrack playsets sold separately). [SEP]",https://images-na.ssl-images-amazon.com/images/I/514OcoVYohL.jpg
B002BTVBQK,"[CLS] Bring Rebeccas story to life! She arrives in a red herringbone dress and two-tone bootsstyles authentic to her era. Shes soft and huggable, with hair for styling. Plus, her adventures begin in the Meet Rebecca bookRebecca arrives in authentic styles from 1914:A red herringbone dress with velveteen cuffs and collar White bloomers, black stockings, and two-tone boots Wavy honey-brown hair adorned with a shiny barretteThe Rebecca doll is 18 inches tall with a soft cloth body, and her movable head and limbs are made of smooth vinyl. The Meet Rebecca book is the first story about this lively, dramatic girl growing up in New York City in 1914. Author: Jacqueline Dembar Greene. Paperback [SEP]",https://images-na.ssl-images-amazon.com/images/I/51LmTwby0sL.jpg
B0026HR2RY,[CLS] FIBRE-CRAFT-Creative Hands Smart Foam 3-in-1: Tiki Jungle. This great kit contains hundreds of pieces. (23) 6x4 inch foam sheets; (352) assorted foam flowers and leaves stickers; and (625) 5/8in dotty foam alphabet stickers. Contents may vary. Colors: orange; pink; purple; yellow; green. Recommended for ages 3 and up. WARNING: Choking Hazard-small parts. Not for children under 3 years. Imported. [SEP],https://images-na.ssl-images-amazon.com/images/I/41Ab3a5kNHL.jpg
8326110981,"[CLS] The world&apos;s fastest jet-propelled aircraft in active service with the U.S. Air Force for 24 years. Two-engine, two-seat, supersonic strategic reconnaissance aircraft it has operated globally due to its high performance and top operational achievements. Model packed in blister. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41cTDF1XvNL.jpg
B003QI6ZT8,[CLS] Use these dinner plates for your little girl's first birthday party. Package contains eight 8.75 in. round plates that display a giraffe holding a pink balloon with the number one. Plates have a multi-colored striped border and the words happy first birthday included. [SEP],https://images-na.ssl-images-amazon.com/images/I/51rjB9DbgLL.jpg
B002CPBNW0,"[CLS] 883654L Size: Large (10-12) Features: -Super Mario Luigi costume.-For children.-Comes with jumpsuit, hat and moustache.-Toddler sized costume is suitable for children between the age group of 2-4 years.-Small sized costume is suitable for children between the age group of 4-6 years.-Medium sized costume is suitable for children between the age group of 7-8 years.-Large sized costume is suitable for children between the age group of 10-12 years. Options: -Available in toddler, small, medium or large size. Dimensions: -Toddler sized costume has height: 35''-39'' and waist: 22''-24''.-Small sized costume has height: 44''-48'' and waist: 25''-26''.-Medium sized costume has height: 50''-54'' and waist: 27''-30''.-Large sized costume has height: 56''-60'' and waist: 31''-34''. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51asmmcgVlL.jpg
B000NE8AU0,"[CLS] Lets learn about numbers from 1 to 20. Each puzzle card has three pieces: the numeral, the same number of objects to count, and the number in written form. By simply matching the pieces together, children will learn to recognize the numeral and spelling of the numbers. The puzzles are also self-correcting. Twenty puzzle sets included. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51jEXFzJRVL.jpg
B000XQCQ2Q,"[CLS] Unlike the rest of us, our flagship title keeps getting better with age. This book sports a shiny foil cover, no-roll juggling cubes in plush red velour, and a net storage bag. This classic made all the others possible. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51pZ7BnIQoL.jpg
B0009K6KEG,[CLS] This is the perfect tool for introducing students to measurement through play. This sturdy plastic tape measure fits perfectly in a small child&#x2019;s hands. Measures up to 3 feet. [SEP],https://images-na.ssl-images-amazon.com/images/I/41OW-UEpjqL.jpg
B004DJ6774,"[CLS] Encourage kids to play chef and build fine motor skills with this large set of kitchen toys that are designed to look like the real thing. 13 pieces include a large deluxe stock pot, saucepan, and skillet. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51qG%2B-lNjCL.jpg
B0032EETK8,"[CLS] Learning success begins with fun activities and engaging characters. This content-rich Wipe-Off Book offers children a friendly, comfortable way to reinforce prewriting and problem-solving skills. They can experiment, then wipe away and try again. Every mastered skill builds confidence and sparks a joy for learning that lasts a lifetime. Great for use in classrooms, childcare centers, home, and travel. 28-page book, 8 1/2 x 11. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51LKsikrwqL.jpg
B0016P6HRS,[CLS] Give clothes a personal touch with these Fabric Crayons in eight different colors. Kids can be even more colorful and wear their art in a variety of vivid colors. Make permanent designs on fabric. Heat set with dryer or iron. Crayons are certified AP nontoxic. [SEP],https://images-na.ssl-images-amazon.com/images/I/41HCKWzcqSL.jpg
B000UU6LQW,"[CLS] CHX26425 Gold Green with White Numbers Gemini Polyhedral 7 Dice Set by Chessex Set contains 1 - D4, 1 - D6, 1 - D8, 1 - D10, 1 - Tens 10, 1 - D12, 1 - D20 [SEP]",https://images-na.ssl-images-amazon.com/images/I/41hpY0CvEbL.jpg
B000PWOKTK,[CLS] King Ghidorah 2005 (New) Movie Monster Series by Bandai. Comes new with original tags attached. Measurements (approx): Height (to wing tips): 7.5 Wing Span: 10.5 Length (feet to tail): 9 [SEP],https://images-na.ssl-images-amazon.com/images/I/41D22Zp5cIL.jpg
B004U5C392,"[CLS] Get ready for the ultimate Hot Wheels experience with the Super 6-Lane Raceway! With more than 8 feet of racing action, boys will love sending different cars down the long stretch to see which one is the fastest. The set includes six Hot Wheels 1:64 scale cars to race down all six lanes of track right out of the box! Lights and sounds add thrilling realism! When the winner is announced the crowd roars with applause. Let the races begin! [SEP]",https://images-na.ssl-images-amazon.com/images/I/41oo5kKjUUL.jpg
B000JNE658,"[CLS] Features a wooden engine and coal car, plus 20 pieces of wooden track and a bridge! Great value! [SEP]",https://images-na.ssl-images-amazon.com/images/I/41F3vjoZPhL.jpg
B0039FRVQ4,"[CLS] It Looks So Real! These four words are exactly the first things a child exclaims once they see their new La Baby Doll! O r-inch La Baby in blue has a unique cheerful smile that brightens every childs bedroom. The possibilities for pretend playtime fun are endless, because holding and carrying our 16-inch La Baby feels similar to holding a baby. Its easy to spark a childs imagination with a La Baby, thanks to the dolls life-like brown eyes, adorably plump cheeks, and oh-so-cute button nose! Because we take pride in the quality of our dolls, we use only the best doll designers in the world - an award-winning team from Spain who hand-crafted every feature in our La Baby dolls. The results of this are realistically placed wrinkles, creases, and features that are purposefully placed - just like a work of art. It Looks So Real! These four words are exactly the first things a child exclaims once they see their new La Baby Doll! Your childs first baby doll is usually their favorite doll and their life long friend. La Baby Dolls have a long history of quality and safe design that will make your choice an easy one. With so many faces and sizes available, you will find the perfect baby doll for your child. You (and the lucky child you gift this to) will fall in love with the La Baby 16-inch play doll! Here are some reasons why the La Baby soft doll and accessories are perfect for toddlers, and a favorite for pre-schools: + 16 long soft body doll is easy to carry around and hug for any toddler and child. + Sculpted hair & fixed open eyes means less moving parts. + Fragrance free, BPA Free & washable body helps you keep it as good as new for years. + Doll includes an adorable removable outfit and hat. Also included a pretty blanket to keep your dolly warm. + To help child care for their adorable baby doll, each doll comes with a pacifier to sooth your soft body doll. + Doll is packaged in a beautiful window gift box, which makes opening a gift even more exciting. + USA Safety TESTED and APPROVED for children 12 Months and older. + JC Toys is a family owned and operated USA Company with over 30 years of doll making experience Many of our customers tell us how their child loves to cuddle with the La Baby just before bed. Now isnt that sweet! The La Baby 16-inch helps children learn what its like to take care of others. Baby dolls offer kids a way to develop their self-help skills because children are hands-on learners. Dolls teach children how to take care of another person, add and remove clothing, interact with small objects, and pointing out body parts (like eyes, ears, mouth, and nose). In addition, dolls help children learn invaluable social skills, like communication Who makes La Baby Dolls and Accessories? A Company you can trust, JC Toys is a family run and operated business with origins dating back to 1982 in Spain - one of the top major toy-making and design centers in the world. Today, you can find 100s dolls, playtime accessories, and more by JC Toys. Add smiles to a young childs face today by adding this La Baby doll to your cart - thank you! [SEP]",https://images-na.ssl-images-amazon.com/images/I/4176y5oYpqL.jpg
B005E0LBFE,"[CLS] Let your imagination soar and let your inner perdator out for play time with these fearsome Pteranodon Dinosaur Plush Costume Wings by 'Adventure Planet'! Creative playtime can be a great way to teach your kids about the natural world. The fun is all up to you! Wings measure approximately 47 inches across, and each wing has two soft elastic bands to pull arms through so your little one can flap about and not miss a beat! These plush wings feature another surprise - a plush pteranodon body on the back so it doubles as a stuffed toy or wall hanging. One Size Fits Most. Great for pretend play or a fun costume. Ages 5 and Up! [SEP]",https://images-na.ssl-images-amazon.com/images/I/41HiasFC6lL.jpg
B000BR9DPU,"[CLS] With our Sharks TOOB, you don't have to visit the ocean to meet the sleekest and most terrifying swimmers alive today. Safari Ltd TOOBS are collections of individually hand painted miniature replicas featuring vibrant colors, fine, professional sculpting, and accurate detail. They are available in dozens of themes, and each set comes in a reusable acetate tube that snaps open and closed for easy storage. [SEP]",https://images-na.ssl-images-amazon.com/images/I/31dkN1ZVIqL.jpg
B001BC73Y2,"[CLS] Don't leave home without them. Perfect to entertain children on short car trips and ideal to have along in a restaurant. Packet contains 50 Wikki Stix unit each with 8 Wikki Stix in assorted colors and small activity sheet with fun connect-the-dot design, plus illustrations and ideas for making a 3-D stand-up figure and more. Perfect for home room parties, or just to have on hand.<br><br>If you are new to Wikki Stix, they are simply made of knitting yarn and food-grade wax. Non-toxic, they do not contain gluten, latex, nor peanut or other nut oils or by-products. They are endlessly reusable, will not break or tear apart but cut easily with scissors. Wikki Stix conform to all consumer safety regulations and are widely used as a teaching tool in schools. They are excellent for learning letters and numbers. and they can be pressed together for 3-D creativity too! With Wikki Stix, there is no right or wrong way to play! Proudly Made in America! [SEP]",https://images-na.ssl-images-amazon.com/images/I/51qViFcgKAL.jpg
B005ED3PAU,"[CLS] The Gundam sandrock endless waltz version appears in Master Grades!! It adopted in MG Gundam W series, it is adoption about the XXXG frame! New design by Katoki Hajime and the water slide marking decal, too. Reappearance of a crossing crusher is possible by replacement of heat shotel! A chest cockpit hatch opens and closes and it reproduces a cockpit inside. Accessories: shield, large-sized heat shotel x2, beam machine gun. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51cPL5Y%2ByrL.jpg
B0017U4MMO,[CLS] 16512 Features: -Cranium Whoonu.-Exciting game for everyone.-Easy to learn and quick to play.-Perfect game for any occasion.-Ages: 8 and up. [SEP],https://images-na.ssl-images-amazon.com/images/I/51ffCF-CCcL.jpg
B0007WXPHQ,"[CLS] Content-rich math cards do their job, teaching students new skills in a fun way. This educational aid helps students build multiplication skills. Equations are presented 2 ways to reinforce skills. Complete tables for all numbers 0-12. Self-checking, answers on back. Sturdy cards and storage box. Students will delight in mastering new skills. No-see-through cards with quick-sorting, rounded corners. quick-sorting, rounded corners. 169 cards, 3 x 6. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51wjLyPLJ9L.jpg
B001RG0LZA,"[CLS] Bachmann offers a great selection of figures, vehicles, and scenery details for your layout at great prices. Add some realism to your layout today! [SEP]",https://images-na.ssl-images-amazon.com/images/I/51zJhXrsgIL.jpg
B003ZZEJWC,"[CLS] With a Folkmanis finger puppet, you'll always have a friend nearby. This Mini Turtle loves to play peek-a-boo or just crawl around. Three fingers fit inside to move the head and front legs for a realistic effect. Ideal for use in interactive stage and puppet theater, Folkmanis Puppets are also great for teaching, daycare, school, pretend play, games and parties, or to pair with a book for storytelling. Easy to feed and care for, just add lots of love and snuggly fun. Folkmanis has been encouraging young imaginations to blossom since 1976 with its innovative and engaging specialty puppets, promoting creativity and discovery while winning nearly every industry, child development, and kid-tested award. Folkmanis has grown to become the premier manufacturer of plush puppets worldwide, offering over 200 of the most heartwarming and realistically designed creatures--both exotic and familiar--on the market today. (Birthday: July, 2010). [SEP]",https://images-na.ssl-images-amazon.com/images/I/41P2uCcPDqL.jpg
B00486W6Y0,"[CLS] View more than 180 amazing, up-close images with the Talking Electron Microscope. Zoom in and out, and hear 5 fun facts about each image in Learning Modethen switch to Quiz Mode and test your knowledge. Images include the human body, viruses and bacteria, plants, animals, and other stuff. Grades 3+/Ages 8+. Covers 60 amazing subjects with 23 zoomed images of each and 300 fun facts. Features crystal-clear high resolution LCD screen, plus 2 modesLearning and Quiz. Requires 3 C batteries (not included). [SEP]",https://images-na.ssl-images-amazon.com/images/I/512Jy-kkgEL.jpg
B000C1DFP4,"[CLS] Traditional bingo has a new digital twist! The free bingo caller app transforms link4fun picture recognition bingo games by digitally calling out bingo words so kids can play independently or in a group. With the free iPad or iPhone app you can play animal bingo in Spanish, French, Italian, German, Russian or English for a language learning experience!<br><br>The full set comes with 36 full-color players cards, 480 cardboard chips, black and white caller cards and caller mat, instruction manual, sturdy box and FREE iPad or iPhone App. <br><br>The app enhances game play, but the APP IS NOT NECESSARY FOR GAME PLAY. <br><br>App available for iPad and iPhone only. The iOS app allows you to select game category, words to play with, and language. The app calls out the word in the selected language, and you can always review a list of called words. With the app, one child can play bingo alone without needing a caller, or a group can play using the app to call words in 6 different languages. Great for learning a new language, playing in your native language, or for ESL Bingo Play.<br><br>This is Bingo for kids 2.0 [SEP]",https://images-na.ssl-images-amazon.com/images/I/51Pt1Zz9dIL.jpg
B001CE0N5U,[CLS] Help Indie find his teddy bear as he embarks on a musical adventure that invites children to interact with clues along the way.<br /> [SEP],https://images-na.ssl-images-amazon.com/images/I/51a4clDupUL.jpg
B000067QXC,"[CLS] This set of four super thick play Mats by Step2 are perfect for on floor activities. Little ones will enjoy crawling around on them and parents can use them while they exercise in the convenience of their own home. These lightweight and durable mats are great for a playroom, day care or fitness area. They easily interlock for convenience of moving around. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41ad3mcN9FL.jpg
B004BMXS2K,[CLS] Marvel Super Shield Captain America [SEP],https://images-na.ssl-images-amazon.com/images/I/51wcM-D3LhL.jpg
B001543YEY,"[CLS] If you are concerned about improving the motor skills of your child, then opt for Green Toys Tea Set. This tea set is made using environment friendly materials including recycled plastic without BPA, phthalates or PVC  safe for earth and your child. This 17-piece set includes lidded tea pot and sugar bowl, a creamer, four cups, four saucers, and four spoons. The toy set meets FDA food contact standards and is great for serving shakes, juices or soups. Tea toy set is a perfect way for boosting hunger of your kids as they would love being served in these cute little toys. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51MY7eRk3bL.jpg
B0015XISUU,"[CLS] Clickables Fairy Game is a portable electronic handheld game that allows you to play 5 different Flitterific arcade games anytime, anywhere. Earn Tink points to use online. Play as your favorite characters, Tinkerbell, Silvermist, Rosetta, Fawn and Iridessa. Redeem your Tink Points for Butterfly Friends that fly with you as you play Personalize your game by printing out a picture of the fairy you create online and display her in the game cover. Connect your game to the computer with the included USB cord to easily transfer your points online. All points earned can be used on PixieHollow.com for special rewards. Recommended for ages 7 and up. Play as the Fairy characters from the movie: Tink, Iridessa, Silvermist, Fawn and Rosetta, in 5 different arcade games. All the points you earn in the games become Tink Points to use online in PixieHollow.com. Connect your game to the computer with the enclosed USB cord to easily transfer your points online. Use your Tink Points to help you get butterfly friends that fly with your fairy in PixieHollow.com Share Tink points with your friends who have other Clickables Fairy Friendship Bracelet or Clickables Fairy Jewelry Box [SEP]",https://images-na.ssl-images-amazon.com/images/I/41tJRHMIovL.jpg
B001BSBYAU,"[CLS] Actively encourage your childs inner Picasso with the fabulously versatile Easel for Two by Step2. Is still-life chalk drawing their thing? Or do they prefer coloring and painting landscapes? How about self-portraits using markers? Or abstract art using alpha and numeric symbols? You name it, they can create it with this sturdy, practical, and uniquely designed dual-sided easel built for two! Special features include a chalkboard on one side, magnetic dry erase board on the other, plastic clips on both, and a middle (removable) storage tray both budding artists can share at the same time. Tandem creativity was never so much fun! Folds for easy storage and includes a full set of foam magnetic letters, numbers, and symbols. Sorry, no other art supplies included. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51SXlDus5rL.jpg
B001KNLTTC,"[CLS] A Diamond Select Release! Bring home Marvel's monstrous marauder with this all-new Marvel Select release featuring none other than Wolverine! Depicted in his original X-Men costume, this seven-inch scale release stands just under six inches, features 14 points of articulation and includes a deluxe Weapon X base! Sculpted by Rudy Garcia. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51HQrnUS5mL.jpg
B00068Q7LC,"[CLS] Chirp! Chirp! These are not your ordinary eggs you find at the grocery store! Crack open the shells to reveal six egg-stra special chicks. Learn shapes by sorting each shell into its own carton spot. Six different face/shell combinations included. Press down gently on their heads to hear them cheep! Best of all, no batteries are needed. Recommended for ages 6 months and up. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51M-hxr3-dL.jpg
B002WKRW20,"[CLS] Mini RC Kart very beautiful and high quality!    * Scale: 1:43 , Car size: 5L x 3.5W x 2.5H    * Charging time: about 5 minutes , speed 15 mph    * Playing time: about 8 minutes per charge    * Detailed Exterior , Rubber Rims & Tires , Glossy Exterior Pain     * Kart charges directly from the remote control    * Controller requires 4 AA batteries (Not included)    * Remote distance: 25-30 meters    * We have 4 available frequency (27/35/40/49) MHz and 4 colors (Red, Green, Blue and Yellow) to choose from.    * Full Function Radio Controlled: forward, backward, turn left & right, head lights    * Age: 5+*Colors*: Vary! We will randomly pick them. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41nK0qcET7L.jpg
B000ELWHUQ,[CLS] Beleduc Your Body - Boy 5-Layer Wooden Puzzle [SEP],https://images-na.ssl-images-amazon.com/images/I/41DedCevHbL.jpg
B0027WQV5M,[CLS] Five hilltops in different height will inspire children to jump from top to top. Hilltops develop children's ability to estimate distances and make them familiar with heights [SEP],https://images-na.ssl-images-amazon.com/images/I/41RXyL3CrML.jpg
B001W1YG56,"[CLS] The GeoTrax Lead Train Set offers all the classic railroad play little boys love. They can become the engineers of their own imaginations with so much to do. Starting at the Easy-Rail Station, the special track area makes it so easy for them to get their RC train lined up on the tracks. Board the engineer figure into the front of the classic steam engine or on the back of the red caboose. Little boys can control the train two ways - push it along or control the action from afar with an easy-to-use RC controller. The controller features forward and reverse controls and train sound effects. Drive the train around the curve, up the hill and to the mountain. Pick up logs to keep the wood-burning engine going. Use the crane on top of the mountain to load it all up. The train can make its way down the winding hill and back to the Easy-Rail Station to drop off cargo and complete the trip. Set up the 15 pieces of durable, Snap-Lock track in so many ways for new adventures. It's the perfect 1st train set for the 2-year old engineer. And since GeoTrax is a system that all works together - add onto this set for even more fun. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41T5knhEzJL.jpg
B00005BMJ2,"[CLS] With a working stop sign and swinging doors, this school bus features a die cast body and pull back motor. Measures 8.5 long. [SEP]",https://images-na.ssl-images-amazon.com/images/I/315dN1fTXOL.jpg
B00000IU6Z,"[CLS] Founded in Sweden in 1884, Brio makes the highest quality wooden toys that have delighted children and created happy memories for generations. Both educational and fun, Brio's uncompromising focus on design, quality and craftsmanship create toys of lasting value that stimulate creativity and imagination. Engaging play and learning are integral themes in all Brio toys, satisfying a child's educational needs and growing with them through their various phases of development. Expand your Brio world and track layout possibilities and conquer new territory with these long straight track sections. Made from solid Beech wood and engineered to the exacting standards you'd expect from Brio, these track sections fit all Brio railway sets. Sanded smooth and designed to work with all Brio trains, trucks and cars, this expansion set includes 4 pieces of 8 inch long straight pieces. The fine craftsmanship and attention to detail assures that all the tracks will fit together easily and snugly for hours of creative and imaginative play. Ages 3+. [SEP]",https://images-na.ssl-images-amazon.com/images/I/41GBhlgU1-L.jpg
B005EGBYNW,"[CLS] Made famous in Homers The Odyssey, this mythical one-eyed giant features leather-like sandals and a detailed blacksmith's hammer that was said to be used to forge the lightning bolts wielded by Zeus. The Safari Ltd Cyclops is part of the Mythical Realms Collection, which showcases creatures and deities from world mythology. Like all Safari Ltd products, it Cyclops has been individually hand painted, features quality construction from phthalate and lead-free materials, and includes an educational hangtag in 5 languages. Suitable for a range of interests, you can admire it on a shelf, use it in the classroom, or simply enjoy playing with it! Measures 2.2L x 3.2W x 4.5H. Recommended for ages 3 and up. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51Mqajmhh2L.jpg
B001KW063I,"[CLS] Now you can create with light anywhere! Crayola Glow Station gives you the power to create amazing illustrations with light! Use the light wand on the glow canvas to make luminous free hand drawings or use the included stencils for shimmering shapes and scenes. Your drawings will magically disappear over time so can create new light-art again and again! This travel version is great for vacations or any trip because it's super portable! This package contains 1 glow canvas featuring on-the-go handle and storage (10 x 11-1/2 x 1/2), 1 light wand, 1 stencil sheet, six stencil shapes, 1 texture sheet of lifelike designs, and instructions. Class 1 LED product. Takes 3 AAA batteries-not included. Recommended for ages 6 and up. WARNING: CHOKING HAZARD- Small Parts. Not for children under 3 years. [SEP]",https://images-na.ssl-images-amazon.com/images/I/51Ar%2BQoZ8AL.jpg
B0008JIL90,[CLS]  [SEP],https://images-na.ssl-images-amazon.com/images/I/41OAlPrKTQL.jpg
B0012NSMEK,[CLS] Join the new craze and host a Farkel Party Farkel Party game comes with everything you need to have the ultimate party; 6 sets of dice to match the 6 different colored dice rolling cups and a 50 sheet score pad. All of this with the easy to read instructions is tucked inside a beautiful fire engine red tin box that is nearly a foot long. For ages 8 and up. [SEP],https://images-na.ssl-images-amazon.com/images/I/51PkNfu2dTL.jpg
B000GT3RO6,[CLS] Andy's favorite cowboy toy is now available as a soft and snuggly plush figure! Round-up Sheriff Woody for the ''rootinest-tootinest'' adventures on imagination's wide-open plains. [SEP],https://images-na.ssl-images-amazon.com/images/I/41viTBpdWnL.jpg
B001ENDC02,"[CLS] Keep that little builder busy with this sturdy wooden workbench that's just the right size. Right down to the nuts and bolts, this set includes a functioning vise, tool rack, wooden tools and hardware and a storage shelf. Ideas to spark the imagination are included! [SEP]",https://images-na.ssl-images-amazon.com/images/I/511m1jh5ZML.jpg
B0006Q0DG4,[CLS]  [SEP],https://images-na.ssl-images-amazon.com/images/I/51LCr-LXQWL.jpg
B000NNQQ8E,[CLS] Make a splash with our arts and crafts mat! This extra large mat encourages kids to have fun and explore without the worry of spilling. Mat is super easy to wipe clean and fold for storage. [SEP],https://images-na.ssl-images-amazon.com/images/I/41JDVvsOPlL.jpg
B003I85V2I,[CLS]  [SEP],https://images-na.ssl-images-amazon.com/images/I/61xdVTR1fwL.jpg
B002WMG6UC,"[CLS] Enhance your bookshelf with the distinctive Windsor globe. Featuring an antique map in mustard-yellow, the earth is displayed on a stately mango wood stand, complete with a detailed semi-meridian metal axis. An iconic statement piece in homes throughout history, this old-world table globe makes a refined accent to any home office or library. [SEP]",https://images-na.ssl-images-amazon.com/images/I/31yXYxAxtPL.jpg
